ens_gene	ext_gene	target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUSG00000023944	Hsp90ab1	ENSMUST00000024739.13	5.7086296504781e-06	0.0017036631297636	20.5834905204295	0.140122027771962	1	9.37830672883469	0.0280244055543925	8.19274286248036e-05	0.0279424781257676	0.144570124577049	0.144570124577049
ENSMUSG00000027006	Dnajc10	ENSMUST00000028392.7	5.55036990799729e-06	0.0017036631297636	20.6373151775968	1.67172006476839	1	6.23945449516281	0.334344012953678	0.00237233349880583	0.331971679454873	0.062244229814481	0.331971679454873
ENSMUSG00000038527	C1rl	ENSMUST00000049124.9	5.88645445919333e-06	0.0017036631297636	20.5247703475871	3.88762495806406	1	5.89161698689424	0.777524991612813	0.00284275384193756	0.774682237770874	0.0714155951452308	0.774682237770874
ENSMUSG00000050148	Ubqln2	ENSMUST00000060714.9	5.87108406637499e-06	0.0017036631297636	20.5297750820065	0.839790532700947	1	6.64954151583411	0.167958106540189	0.00179120989803598	0.166166896642154	0.0561398038725026	0.166166896642154
ENSMUSG00000071553	Cpa2	ENSMUST00000096066.4	5.79406835390511e-06	0.0017036631297636	20.5550517724727	2.84692774095909	1	11.5843948609949	0.56938554819182	1.30652534552942e-05	0.569372482938363	0.961048402992024	0.961048402992024
ENSMUSG00000028936	Rpl22	ENSMUST00000103191.10	5.31476082412685e-06	0.0017036631297636	20.7203698819017	0.754378594414211	1	6.63384016451066	0.150875718882843	0.00136380031190615	0.149511918570936	0.0562926035010747	0.149511918570936
ENSMUSG00000084174	Sycn	ENSMUST00000119180.3	5.68709626440348e-06	0.0017036631297636	20.5907254343331	1.53077865152117	1	11.1425318508748	0.306155730304236	1.32586378698201e-05	0.306142471666365	0.64547199418528	0.64547199418528
ENSMUSG00000060126	Tpt1	ENSMUST00000134040.1	5.48779819590365e-06	0.0017036631297636	20.6590221495423	1.24046925363533	1	7.74023620180724	0.248093850727067	0.00229318581007078	0.245800664916996	0.0596072196367877	0.245800664916996
ENSMUSG00000060803	Gstp1	ENSMUST00000169613.3	5.91598221310741e-06	0.0017036631297636	20.5151925484201	1.67945338485518	1	7.04059576061381	0.335890676971037	0.000579478103575779	0.33531119886746	0.0542116040834337	0.33531119886746
ENSMUSG00000097830	Gstp1	ENSMUST00000180480.4	5.91598221310741e-06	0.0017036631297636	20.5151925484201	1.67945338485518	1	7.04059576061381	0.335890676971037	0.000579478103575779	0.33531119886746	0.0542116040834337	0.33531119886746
ENSMUSG00000073702	Rpl31	ENSMUST00000194746.5	5.44210985324688e-06	0.0017036631297636	20.675029545649	0.94819670262953	1	6.96129456251392	0.189639340525907	0.00142158962491571	0.18821775090099	0.0543180300578721	0.18821775090099
ENSMUSG00000030062	Rpn1	ENSMUST00000032143.7	6.10324903970118e-06	0.00170392463457245	20.4555445121779	0.75597546573708	1	7.05715241364151	0.151195093147416	0.00168270830586651	0.149512384841549	0.0542073265352228	0.149512384841549
ENSMUSG00000055866	Per2	ENSMUST00000069620.9	6.09432096809106e-06	0.00170392463457245	20.4583463126729	3.26193151225786	1	5.98011178181202	0.652386302451574	0.00262799252893214	0.64975830992264	0.0686794481362491	0.64975830992264
ENSMUSG00000067288	Rps28	ENSMUST00000173844.7	5.99752497661834e-06	0.00170392463457245	20.4889899980922	1.1502586966892	1	7.08024084675866	0.230051739337841	0.00101732041933936	0.229034418918501	0.0542116962492249	0.229034418918501
ENSMUSG00000034427	Myo15b	ENSMUST00000222123.1	6.07534432656659e-06	0.00170392463457245	20.4643152576318	2.47445054499293	1	6.04043142439776	0.494890108998587	0.00523761450847793	0.489652494490108	0.0669798330238564	0.489652494490108
ENSMUSG00000049521	Cdc42ep1	ENSMUST00000059619.2	6.16984434761645e-06	0.00170946755549528	20.4347745053779	2.95319358419075	1	6.69352835782975	0.590638716838152	0.00122444250394792	0.589414274334203	0.0557437646937426	0.589414274334203
ENSMUSG00000020841	Cpd	ENSMUST00000021201.5	6.35743781102348e-06	0.00174809731396188	20.3774549409898	0.975383363313766	1	6.41375029450912	0.195076672662752	0.0019294961445442	0.193147176518209	0.0590926650553207	0.193147176518209
ENSMUSG00000030744	Rps3	ENSMUST00000032998.12	6.51051994346749e-06	0.00174809731396188	20.331924586003	0.761851827484261	1	8.4934593076711	0.152370365496853	0.000250963311675374	0.152119402185177	0.0812599510111365	0.152119402185177
ENSMUSG00000025075	Habp2	ENSMUST00000078284.12	6.54825505189013e-06	0.00174809731396188	20.3208663512649	4.04663166311391	1	5.59314952295495	0.809326332622783	0.0100958078085696	0.799230524814213	0.0830499072778317	0.799230524814213
ENSMUSG00000067038	Rps12-ps3	ENSMUST00000086764.5	6.44386696229925e-06	0.00174809731396188	20.351615286231	0.849477443085274	1	8.01755022319606	0.169895488617055	0.000314492266179864	0.169580996350875	0.065284139852434	0.169580996350875
ENSMUSG00000044533	Rps2	ENSMUST00000170715.7	6.46761260601586e-06	0.00174809731396188	20.3445769751583	0.744365759332104	1	9.06279642906198	0.148873151866421	0.000177437090959203	0.148695714775462	0.115280031515835	0.148695714775462
ENSMUSG00000038025	Phf2	ENSMUST00000035540.8	6.73813609301105e-06	0.00175788977631037	20.2661751683153	1.00734964762881	1	6.28203778812777	0.201469929525761	0.00242369999035021	0.199046229535411	0.0613928938685852	0.199046229535411
ENSMUSG00000034845	Plvap	ENSMUST00000048452.5	6.70153947234682e-06	0.00175788977631037	20.2765946806288	3.29298597130481	1	6.46126321541146	0.65859719426096	0.00318943380729953	0.655407760453662	0.0583811405052635	0.655407760453662
ENSMUSG00000039000	Ube3c	ENSMUST00000049453.8	6.77719789078727e-06	0.00175788977631037	20.2551162790434	1.56935048244118	1	5.99505517341612	0.313870096488235	0.00342970601134635	0.31044039047689	0.0682462298748183	0.31044039047689
ENSMUSG00000062478	Ctrc	ENSMUST00000105781.7	6.66556925201125e-06	0.00175788977631037	20.2868916569025	2.85890841183944	1	6.80664962418807	0.571781682367889	0.00336713696548078	0.568414545402407	0.0549378820166582	0.568414545402407
ENSMUSG00000079435	Rpl36a	ENSMUST00000113211.7	7.08536703652518e-06	0.00182488118751293	20.1700494237686	1.13416250563915	1	6.31524958917387	0.22683250112783	0.00300301611392934	0.2238294850139	0.0607661643105701	0.2238294850139
ENSMUSG00000024782	Ak3	ENSMUST00000025696.4	7.483339919108e-06	0.00187007616063403	20.0655289762211	2.68783624579419	1	6.69509899166251	0.53756724915884	0.00124566010990693	0.536321589048931	0.0557304897298417	0.536321589048931
ENSMUSG00000063903	Klk1	ENSMUST00000075162.4	7.55009242505796e-06	0.00187007616063403	20.0485457661205	2.56995996634972	1	11.0936770499946	0.513991993269946	6.44888480539471e-05	0.513927504421889	0.6177344303595	0.6177344303595
ENSMUSG00000030287	Itpr2	ENSMUST00000079573.12	7.50969242531848e-06	0.00187007616063403	20.0588062580527	3.06711057636424	1	5.67148396470278	0.613422115272849	0.00985112388149996	0.603570991391348	0.0796052221074089	0.603570991391348
ENSMUSG00000030058	Copg1	ENSMUST00000113607.9	7.61877198847428e-06	0.00187007616063403	20.0312288785822	0.424055574273945	1	7.39126547072089	0.0848111148547887	0.000759570473040537	0.0840515443817485	0.0554532406597861	0.0840515443817485
ENSMUSG00000084319	Tpt1-ps3	ENSMUST00000121046.1	7.61708229588119e-06	0.00187007616063403	20.0316530348268	1.40127406764303	1	8.76855404012912	0.280254813528606	0.000242797120831159	0.280012016407774	0.0952061196120214	0.280012016407774
ENSMUSG00000030122	Ptms	ENSMUST00000204671.2	7.42017866139482e-06	0.00187007616063403	20.0817391114276	0.907418345425573	1	7.59728274570091	0.181483669085115	0.00128563380451705	0.180198035280598	0.0575313993681805	0.180198035280598
ENSMUSG00000005873	Reep5	ENSMUST00000235227.1	7.56557349888601e-06	0.00187007616063403	20.0446285975646	2.76521944414289	1	5.5282559443945	0.55304388882858	0.00655855128837395	0.546485337540205	0.0861374852844854	0.546485337540205
ENSMUSG00000006333	Rps9	ENSMUST00000006496.14	7.80938395908367e-06	0.00188099813492167	19.9839766618759	0.664348468764838	1	8.48389008238183	0.132869693752968	0.000200179759852953	0.132669513993115	0.0808451731497337	0.132669513993115
ENSMUSG00000030861	Acadsb	ENSMUST00000156261.1	7.81408139999202e-06	0.00188099813492167	19.9828268507168	1.4904889403624	1	6.25493168492224	0.298097788072481	0.00272376963322677	0.295374018439253	0.0619285183475784	0.295374018439253
ENSMUSG00000009927	Rps25	ENSMUST00000216867.1	7.81756258737575e-06	0.00188099813492167	19.981975194313	1.12594642304956	1	7.55298936152426	0.225189284609912	0.000650421971123607	0.224538862638788	0.0569960550757794	0.224538862638788
ENSMUSG00000025232	Hexa	ENSMUST00000026262.7	8.1257391032545e-06	0.00191450566858615	19.9080514648747	1.00907569046508	1	6.2942714361735	0.201815138093015	0.00231584857866729	0.199499289514349	0.0611582825878207	0.199499289514349
ENSMUSG00000025362	Rps26	ENSMUST00000026420.6	8.21855986569395e-06	0.00191450566858615	19.8863369840548	1.3771888923205	1	7.12983071871674	0.2754377784641	0.00445427397734628	0.270983504486753	0.0542617828015473	0.270983504486753
ENSMUSG00000061787	Rps17	ENSMUST00000080813.4	8.16206388165198e-06	0.00191450566858615	19.8995241359568	0.701227419908058	1	7.68053102941546	0.140245483981613	0.00044201636819357	0.139803467613418	0.0586742692369865	0.139803467613418
ENSMUSG00000062647	Rpl7a	ENSMUST00000102898.4	8.19769923553213e-06	0.00191450566858615	19.8911955923465	0.831774743258775	1	8.3263400222786	0.166354948651756	0.000278085823033322	0.166076862828722	0.0746143679997242	0.166076862828722
ENSMUSG00000009681	Bcr	ENSMUST00000164107.2	8.09784749085793e-06	0.00191450566858615	19.914625102144	1.37875204521474	1	6.40501252087644	0.275750409042948	0.0028098357573379	0.272940573285611	0.0592301837972042	0.272940573285611
ENSMUSG00000047921	Trappc9	ENSMUST00000023276.15	8.40935417687277e-06	0.00192328787821841	19.8424653959162	2.96735694780472	1	6.18907586049976	0.593471389560945	0.00997933555156246	0.583492054009382	0.0633226212482694	0.583492054009382
ENSMUSG00000026526	Fh1	ENSMUST00000027810.13	8.61481695696103e-06	0.00192328787821841	19.7963246552415	1.52648579006304	1	6.37996492264779	0.305297158012609	0.00350823553083296	0.301788922481776	0.0596360443573549	0.301788922481776
ENSMUSG00000031007	Atp6ap2	ENSMUST00000033313.2	8.50953111410303e-06	0.00192328787821841	19.8198289662689	1.44517727014915	1	6.84365420559457	0.28903545402983	0.00188762808036672	0.287147825949464	0.0547394714050923	0.287147825949464
ENSMUSG00000025178	Pi4k2a	ENSMUST00000066778.5	8.48497024907324e-06	0.00192328787821841	19.8253539970738	2.58712287490292	1	6.48090719190812	0.517424574980584	0.00345147560313253	0.513973099377452	0.0581046201969081	0.513973099377452
ENSMUSG00000035929	H2-Q4	ENSMUST00000081435.4	8.62437350033683e-06	0.00192328787821841	19.7942055203329	1.78161248577605	1	5.95302825968899	0.35632249715521	0.00669405167642796	0.349628445478783	0.069485492808292	0.349628445478783
ENSMUSG00000074272	Ceacam1	ENSMUST00000206717.1	8.54267647661038e-06	0.00192328787821841	19.8123981579591	17.5588208802531	1	4.48119410461876	3.51176417605062	0.0418970126681608	3.46986716338246	0.226125284662342	3.46986716338246
ENSMUSG00000031897	Psmb10	ENSMUST00000212938.1	8.58946317342005e-06	0.00192328787821841	19.8019582378975	3.28331604002662	1	5.67913811305532	0.656663208005325	0.00903293713592834	0.647630270869395	0.0792844842830143	0.647630270869395
ENSMUSG00000024277	Mapre2	ENSMUST00000025127.4	8.7443059069537e-06	0.00192345708906413	19.7678095035263	5.02846105677267	1	5.46451363856433	1.00569221135453	0.0205477443774688	0.985144466977066	0.0893897238991681	0.985144466977066
ENSMUSG00000036938	Try5	ENSMUST00000064324.11	8.69675830839515e-06	0.00192345708906413	19.7782305473841	1.82624996784066	1	12.5049761960577	0.365249993568134	4.76445751916791e-06	0.365245229110614	2.18466765041257	2.18466765041257
ENSMUSG00000086583	Gm15500	ENSMUST00000071641.4	8.90732789685421e-06	0.00192345708906413	19.7325068365509	1.18747388257239	1	8.35665004879739	0.237494776514478	0.00152851499040313	0.235966261524074	0.0757287474301113	0.235966261524074
ENSMUSG00000038085	Cnbd2	ENSMUST00000073942.11	8.84769896322385e-06	0.00192345708906413	19.7453437635117	2.61321084114954	1	6.41309087757145	0.522642168229908	0.00517433010497616	0.517467838124931	0.0591029703439176	0.517467838124931
ENSMUSG00000048756	Foxo3	ENSMUST00000105501.1	8.94068589234961e-06	0.00192345708906413	19.7253631031258	4.1194848893167	1	5.8095380696735	0.823896977863342	0.00662307565557642	0.817273902207763	0.0742275791632654	0.817273902207763
ENSMUSG00000047517	Dmbt1	ENSMUST00000209015.1	8.90667385186237e-06	0.00192345708906413	19.7326471709421	3.57349875191231	1	7.45943007737832	0.714699750382462	0.000853197362840298	0.713846553019621	0.056026062164046	0.713846553019621
ENSMUSG00000030088	Aldh1l1	ENSMUST00000032175.10	9.13484771075926e-06	0.00194237665886976	19.6843065746858	2.77663679383481	1	6.00019324242996	0.555327358766963	0.00640447755589009	0.548922881211072	0.0680991435625942	0.548922881211072
ENSMUSG00000046722	Cdc42se1	ENSMUST00000053872.11	9.13204992008979e-06	0.00194237665886976	19.6848919371314	0.925556045622473	1	6.64814083707875	0.185111209124495	0.00184764838414372	0.183263560740351	0.0561531890586066	0.183263560740351
ENSMUSG00000033350	Chst2	ENSMUST00000036267.7	9.34031802681805e-06	0.00194390910844516	19.6418022171029	4.77757712209114	1	7.4741200221358	0.955515424418229	0.000593753074318125	0.954921671343909	0.0561641528063998	0.954921671343909
ENSMUSG00000038150	Ormdl3	ENSMUST00000052919.7	9.20244001671277e-06	0.00194390910844516	19.6702191410307	0.573056602735245	1	7.15345359696878	0.11461132054705	0.000758457268030399	0.113852863279019	0.0543051944555471	0.113852863279019
ENSMUSG00000053565	Eif3k	ENSMUST00000066070.6	9.35466062631852e-06	0.00194390910844516	19.6388703987231	0.685160038436264	1	6.66197807004417	0.137032007687253	0.00132637458057349	0.135705633106679	0.0560230608393128	0.135705633106679
ENSMUSG00000063457	Rps15	ENSMUST00000068408.13	9.27742343762551e-06	0.00194390910844516	19.6547123066379	0.730794516378651	1	7.91895905257911	0.14615890327573	0.000365216068544939	0.145793687207185	0.0630000199511177	0.145793687207185
ENSMUSG00000024503	Spink1	ENSMUST00000025381.3	9.6827788237825e-06	0.00200072468882597	19.5730034747328	2.01668966806939	1	8.63706960660666	0.403337933613878	0.000169522093640792	0.403168411520236	0.0880307388933504	0.403168411520236
ENSMUSG00000034892	Rps29	ENSMUST00000037023.8	9.82273494466649e-06	0.00201330106560567	19.545587624157	0.909759719853969	1	7.29350154881121	0.181951943970794	0.000685542641739882	0.181266401329054	0.0548233298974098	0.181266401329054
ENSMUSG00000040952	Rps19	ENSMUST00000108430.9	9.85374157830683e-06	0.00201330106560567	19.5395668544322	1.04495989484326	1	6.72520871369698	0.208991978968653	0.00349019787996287	0.20550178108869	0.0554874533916176	0.20550178108869
ENSMUSG00000047648	Fbxo30	ENSMUST00000129456.7	9.92691082607431e-06	0.00201698283134453	19.5254341577854	3.93516019714417	1	5.61876686796934	0.787032039428835	0.00647160451330953	0.780560434915525	0.0818903177127727	0.780560434915525
ENSMUSG00000023272	Creld2	ENSMUST00000024042.4	1.05303150921094e-05	0.00212776361250672	19.4127237639773	0.466280781798415	1	7.48300047515066	0.0932561563596824	0.000664556958139314	0.0925915994015438	0.0562501769947627	0.0925915994015438
ENSMUSG00000047675	Rps8	ENSMUST00000102696.4	1.06400705704636e-05	0.00213812802732728	19.3929214463604	0.822222204011077	1	8.00092854370813	0.164444440802216	0.00104302076558425	0.163401420036631	0.0648773062870799	0.163401420036631
ENSMUSG00000014859	E2f4	ENSMUST00000015003.9	1.08845771255859e-05	0.0021634871696416	19.3495345812592	1.93272768871014	1	5.76665159764666	0.386545537742028	0.00438573214954606	0.382159805592483	0.0758080650727438	0.382159805592483
ENSMUSG00000025823	Pdia4	ENSMUST00000077290.8	1.0882514401361e-05	0.0021634871696416	19.3498964955542	1.8210230117411	1	7.16357320969878	0.364204602348219	0.000971542347411146	0.363233060000809	0.0543276577367202	0.363233060000809
ENSMUSG00000034714	Ttyh2	ENSMUST00000045779.5	1.09570443169258e-05	0.00216611882055637	19.3368634030646	1.98500090337463	1	5.77197365675571	0.397000180674926	0.00429196533626867	0.392708215338658	0.0756076446423709	0.392708215338658
ENSMUSG00000003429	Rps11	ENSMUST00000003521.9	1.13270387861649e-05	0.00218278729074645	19.2734525758209	0.782377651402133	1	6.99195520521803	0.156475530280427	0.00253416163438359	0.153941368646043	0.0542600025823416	0.153941368646043
ENSMUSG00000028542	Slc6a9	ENSMUST00000030269.13	1.13888537306111e-05	0.00218278729074645	19.2630616806296	4.72678867793408	1	6.42039015848163	0.945357735586817	0.0246657941118242	0.920691941474991	0.0589895593732625	0.920691941474991
ENSMUSG00000029426	Scarb2	ENSMUST00000031377.8	1.16000037754044e-05	0.00218278729074645	19.2279903141155	0.806664428698287	1	6.82855022894387	0.161332885739657	0.00133844006657381	0.159994445673084	0.0548166169360344	0.159994445673084
ENSMUSG00000036957	Lrfn3	ENSMUST00000046351.6	1.18628033366512e-05	0.00218278729074645	19.1852249129022	1.77845875801562	1	5.59899327246352	0.355691751603123	0.00546593985559568	0.350225811747528	0.0827824934381187	0.350225811747528
ENSMUSG00000036256	Igfbp7	ENSMUST00000046746.9	1.17885398631914e-05	0.00218278729074645	19.1972126152901	4.75234768768598	1	6.54732093524438	0.950469537537194	0.00291424984758031	0.947555287689616	0.0572445257701208	0.947555287689616
ENSMUSG00000039001	Rps21	ENSMUST00000059080.6	1.19366050952695e-05	0.00218278729074645	19.173386168072	0.645137276481362	1	7.28519114403323	0.129027455296273	0.000704653946034755	0.128322801350238	0.0547800411118884	0.128322801350238
ENSMUSG00000052298	Cdc42se2	ENSMUST00000064104.12	1.19023778586366e-05	0.00218278729074645	19.1788674873509	2.04163568467474	1	5.85068011940503	0.408327136934947	0.0052209758049782	0.403106161129969	0.0727839250382667	0.403106161129969
ENSMUSG00000091705	H2-Q2	ENSMUST00000074806.11	1.15206479889787e-05	0.00218278729074645	19.241095298426	3.15741326243985	1	5.21017465848421	0.631482652487969	0.00842385889640596	0.623058793591565	0.107163216504245	0.623058793591565
